// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B44077
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
24843		-14.737064	-1.808399	-4.637130	-0.796760	-4.385331	2.181832	1.936035	0.136719	-0.214844
24844		-7.942355	-8.525434	-6.727560	-0.633419	-3.515206	1.936408	1.942139	0.096680	-0.281982
24845		1.827686	-12.184270	-9.083457	-0.183333	-2.177983	1.220304	1.936279	0.078857	-0.310303
24846		8.198679	-13.665087	-11.336078	0.494524	-0.688611	0.271747	1.947266	0.079102	-0.314697
24847		9.062447	-13.939184	-13.908185	1.041829	0.743109	-0.718198	1.941895	0.101318	-0.286621
24848		4.775202	-10.966623	-13.885098	1.676009	2.093175	-1.555281	1.949219	0.141357	-0.236816
24849		0.652353	-7.212077	-11.925906	2.125239	3.005195	-2.322594	1.947266	0.192383	-0.174316
24850		-1.155311	-5.924745	-12.424533	2.438991	3.464543	-2.707825	1.940186	0.254639	-0.096436
24851		-3.745150	-6.950274	-13.584887	2.616347	3.913104	-2.483672	1.927002	0.308105	-0.022949
24852		-6.380088	-9.541521	3.768661	3.939538	4.060223	-2.400435	1.908691	0.370117	0.043701
24853		-13.510450	-9.197882	15.878845	4.667798	2.437822	-3.326933	1.887207	0.461182	0.070068
24854		-19.913429	-0.941661	-0.537897	3.113072	2.558122	-3.855576	1.862061	0.536621	0.129639
24855		-32.695307	-4.937638	-5.235776	0.619378	3.879704	-3.277831	1.814209	0.614014	0.191406
24856		-14.235296	7.536983	-11.820590	-0.177610	3.357880	-3.727261	1.787109	0.676025	0.258057
24857		-13.299010	1.747750	-19.246875	-1.362191	3.684828	-0.876976	1.758057	0.675537	0.348145
24858		-14.343314	-12.126599	-15.929115	-1.704653	3.440328	-1.953993	1.713623	0.726318	0.406250
