// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B4406E
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
53376		8.956900	-0.279939	-0.781867	-1.686106	-0.918042	-0.001678	-1.452637	0.378418	0.370361
53377		9.607099	-0.500730	-2.244828	-1.699084	-0.944400	-0.050345	-1.450684	0.374023	0.396484
53378		10.015469	-0.267807	-2.747509	-1.401123	-0.942092	-0.076152	-1.444092	0.369629	0.413818
53379		9.646353	-0.113056	-2.131368	-1.137908	-0.959602	-0.083489	-1.444092	0.360596	0.433594
53380		9.373185	-0.384821	-1.203010	-0.922632	-1.002103	-0.094451	-1.441895	0.360596	0.455078
53381		9.465576	-0.813342	-0.624580	-0.762509	-0.974684	-0.103128	-1.430908	0.354004	0.464111
53382		9.667219	-1.060790	-0.545184	-0.666187	-0.886286	-0.091859	-1.431152	0.358398	0.483398
53383		9.815833	-0.968873	-0.506683	-0.672902	-0.814432	-0.090253	-1.433105	0.344971	0.500977
53384		9.844054	-0.848462	-0.522432	-0.779542	-0.771315	-0.095442	-1.428955	0.347168	0.516113
53385		9.716853	-0.672095	-0.591140	-0.933300	-0.767656	-0.099468	-1.420410	0.344971	0.531250
53386		9.669549	-0.568848	-1.046355	-1.036209	-0.793463	-0.109107	-1.422607	0.338379	0.546631
53387		9.933288	-0.633161	-1.618792	-1.024825	-0.798922	-0.132356	-1.415771	0.327148	0.562012
53388		10.136807	-0.866296	-1.816681	-0.970923	-0.749502	-0.132359	-1.411377	0.324951	0.579346
53389		10.201964	-1.164679	-1.635904	-0.936891	-0.696290	-0.123069	-1.409180	0.318359	0.586182
53390		10.452762	-1.484250	-1.486798	-0.872833	-0.641194	-0.099845	-1.409180	0.313721	0.607666
53391		10.829869	-1.533297	-1.329203	-0.840905	-0.574302	-0.089086	-1.406738	0.302734	0.612305
53392		11.166082	-1.526666	-1.165457	-0.871610	-0.512866	-0.100710	-1.397949	0.298340	0.623291
53393		11.376978	-1.380546	-1.017256	-0.961993	-0.450247	-0.120671	-1.400146	0.291504	0.632080
53394		11.412693	-1.021917	-0.748091	-1.073646	-0.373312	-0.143983	-1.402344	0.287109	0.645264
53395		11.397348	-0.592367	-0.474898	-1.180116	-0.319895	-0.169092	-1.397705	0.276123	0.647705
53396		11.373234	-0.551818	-0.229468	-1.264719	-0.275694	-0.165796	-1.399658	0.267090	0.658691
53397		11.177920	-0.833956	0.059641	-1.337742	-0.234960	-0.151375	-1.395020	0.251709	0.667969
53398		11.069272	-1.557405	0.150073	-1.345000	-0.198144	-0.150914	-1.399170	0.244873	0.672363
53399		12.082974	-3.365722	-0.431045	-1.259051	-0.114065	-0.151511	-1.398926	0.233887	0.674805
53400		13.185657	-4.011610	-0.527177	-0.867440	0.038239	-0.096857	-1.401123	0.229492	0.677002
53401		13.123090	-3.690395	-0.045275	-0.419965	0.067260	-0.020711	-1.392334	0.229492	0.672852
53402		12.916684	-2.278598	0.822123	-0.281410	0.054753	0.019508	-1.396729	0.231689	0.672607
53403		12.823828	-1.081709	1.638601	-0.212394	0.165796	-0.010627	-1.398682	0.225098	0.668457
53404		13.224159	-0.890290	1.523531	-0.207327	0.351716	-0.053305	-1.405029	0.216064	0.664551
53405		13.525443	-0.965466	0.954543	-0.273431	0.596668	-0.084489	-1.406982	0.216064	0.655762
53406		13.389906	-0.886030	1.202190	-0.044116	0.850960	-0.121235	-1.411377	0.216309	0.638428
53407		13.465676	-0.484663	2.380500	0.581089	1.236467	-0.144041	-1.419922	0.218506	0.612549
53408		12.297150	0.360696	2.433382	0.753724	1.724695	-0.112768	-1.428223	0.214111	0.588867
53409		11.167838	0.645134	0.999463	0.282803	2.083761	-0.219764	-1.441162	0.214111	0.554199
53410		11.157494	0.515816	2.059778	0.097056	2.716049	-0.300206	-1.455811	0.205322	0.504639
53411		9.512225	1.651619	2.073571	0.016302	3.059275	-0.303410	-1.477295	0.203125	0.463379
53412		9.221145	1.396608	0.761590	-0.243770	3.038854	-0.185579	-1.487549	0.192139	0.416260
53413		9.926491	-0.117224	-0.603468	-0.406740	2.915921	0.014097	-1.500244	0.192139	0.373047
53414		10.463863	-0.120561	-1.256971	-0.486557	2.774885	0.239969	-1.504395	0.201172	0.331787
53415		11.623405	-0.856869	-2.073359	-0.655081	2.533843	0.409636	-1.517334	0.198975	0.294922
53416		11.748859	-1.217380	-2.527847	-0.558223	2.417412	0.560253	-1.521484	0.205566	0.264404
53417		11.518743	-1.087001	-2.803220	-0.422034	2.299578	0.650658	-1.527832	0.208008	0.225586
53418		11.916429	-1.528905	-2.621218	-0.228559	2.210763	0.715051	-1.525635	0.221436	0.190674
53419		11.820510	-1.535010	-2.699459	0.301184	2.201634	0.795797	-1.521240	0.232422	0.157959
53420		10.806650	-1.160197	-2.518648	0.792553	2.206050	0.844360	-1.523682	0.245850	0.118896
53421		11.019751	-0.458712	-2.527501	1.234797	2.185052	0.761678	-1.523682	0.259277	0.075439
53422		11.415802	-0.302703	-1.823970	1.485227	2.177312	0.729993	-1.517090	0.272705	0.042725
53423		12.378660	-0.675769	-1.362822	1.662349	2.147382	0.704645	-1.519043	0.274902	0.003662
53424		12.515972	-0.275094	-0.796456	1.729114	2.203478	0.719372	-1.512207	0.281738	-0.043701
53425		11.578838	0.140455	-0.075781	1.824979	2.230325	0.676005	-1.503418	0.290771	-0.080566
53426		10.937062	0.602086	0.079743	1.691984	2.183371	0.536639	-1.496826	0.297363	-0.115234
53427		11.596590	-0.146582	-1.482428	1.824514	2.207506	0.494636	-1.487549	0.288818	-0.153809
53428		10.307737	0.315641	-1.110878	1.936250	2.348704	0.440095	-1.484863	0.288818	-0.203369
53429		9.349443	-0.628211	-0.511068	1.818113	2.302336	0.360341	-1.471680	0.295654	-0.235840
53430		9.372053	-1.971096	-0.684984	1.835139	2.104392	0.245763	-1.462646	0.291260	-0.267822
53431		9.497110	-0.946517	-0.159960	2.006689	2.016807	0.170335	-1.459961	0.284668	-0.306396
53432		9.840938	-0.267209	-0.122715	2.019364	1.938026	0.149780	-1.446045	0.271484	-0.342773
53433		9.831447	0.101646	-0.474245	1.965538	1.880140	0.169228	-1.439209	0.267090	-0.374756
53434		9.375166	0.465743	-0.659929	1.867091	1.819259	0.173238	-1.425781	0.267334	-0.402832
53435		8.595106	0.481701	-0.374442	1.738588	1.673113	0.173654	-1.416748	0.260742	-0.428223
53436		8.096602	0.992679	0.088892	1.804369	1.494151	0.123278	-1.405273	0.251953	-0.456055
53437		7.638810	1.563118	0.481614	1.825371	1.372700	0.038428	-1.400635	0.243164	-0.477295
53438		6.918418	2.071493	0.901635	1.693148	1.280952	-0.019029	-1.393555	0.229980	-0.498535
53439		6.722485	1.578804	1.184364	1.283589	1.152952	-0.095363	-1.386719	0.229980	-0.509033
53440		6.596392	1.170948	1.364688	0.867390	1.037844	-0.121417	-1.386475	0.221191	-0.523926
53441		6.656413	0.460114	1.534426	0.417913	0.909748	-0.090624	-1.368896	0.218994	-0.538818
53442		6.639633	0.012379	1.813756	0.081983	0.752827	-0.041393	-1.373047	0.218994	-0.549561
53443		6.526275	-0.365312	1.675055	-0.050025	0.601619	0.025889	-1.366455	0.216797	-0.555908
53444		6.234092	-0.307028	1.462635	0.051485	0.444777	0.107627	-1.366455	0.221191	-0.556152
53445		5.978414	-0.262797	1.241764	0.228245	0.285174	0.170181	-1.364258	0.221191	-0.564697
53446		5.707055	-0.146837	0.927945	0.415712	0.134572	0.223208	-1.362061	0.221191	-0.566895
53447		5.395586	-0.131783	0.656669	0.565735	-0.017813	0.258812	-1.364258	0.223389	-0.564697
53448		5.178851	-0.138455	0.617889	0.634203	-0.191676	0.278707	-1.362061	0.221191	-0.564697
53449		5.152000	0.021081	0.755809	0.638416	-0.408392	0.284768	-1.366455	0.216797	-0.560303
53450		5.066526	0.016375	1.036703	0.591130	-0.653551	0.277828	-1.368896	0.227783	-0.552002
53451		5.070319	0.170475	1.424508	0.535624	-0.895843	0.247640	-1.379883	0.225586	-0.539063
53452		5.340604	0.323140	2.001259	0.458547	-1.108814	0.207875	-1.386719	0.232178	-0.526367
53453		5.892845	0.432715	2.716984	0.358353	-1.276790	0.183831	-1.395508	0.229980	-0.507080
53454		6.603667	0.431306	3.259499	0.300487	-1.404762	0.183080	-1.402344	0.234375	-0.485596
53455		7.684535	0.290108	4.095608	0.346457	-1.447445	0.209842	-1.411377	0.236572	-0.472900
53456		8.508314	0.283278	5.218475	0.404741	-1.396217	0.198785	-1.424561	0.238525	-0.460205
53457		9.433479	0.878265	7.009376	0.314183	-1.247882	0.189218	-1.427246	0.251953	-0.441162
53458		10.886149	1.161529	9.320161	0.150865	-1.049842	0.171704	-1.434082	0.251709	-0.428223
53459		12.171200	1.083389	11.300417	0.060416	-0.667572	0.113115	-1.436279	0.253906	-0.424072
53460		12.589713	0.666071	11.658403	0.385488	-0.370561	0.033645	-1.436279	0.253906	-0.417480
53461		12.860190	1.609720	11.860736	0.683216	-0.279056	-0.010852	-1.442627	0.249512	-0.419678
53462		12.791253	2.287136	11.454724	0.276788	-0.270829	0.017119	-1.436279	0.247314	-0.413086
53463		12.915995	1.924113	9.031307	-0.213702	-0.202258	0.069654	-1.442871	0.253906	-0.413330
53464		12.249706	1.516000	5.540556	-0.171477	-0.053489	0.181231	-1.445068	0.253906	-0.413330
53465		11.092904	1.231900	2.579953	0.326600	0.007498	0.327998	-1.436279	0.256104	-0.415527
53466		9.594741	1.136605	1.532308	1.012108	-0.011131	0.393972	-1.442871	0.256104	-0.419922
53467		9.174768	2.438582	2.145245	1.418932	-0.192932	0.345248	-1.438477	0.253906	-0.424072
53468		10.399038	4.032929	3.084898	1.289505	-0.400898	0.244265	-1.438477	0.251709	-0.424072
53469		12.396624	4.141703	4.006483	0.922526	-0.552054	0.072990	-1.442627	0.247314	-0.410889
53470		14.365798	3.281179	3.080682	0.609635	-0.640307	-0.068667	-1.449219	0.240723	-0.404297
53471		15.969187	2.758759	1.552406	0.429407	-0.669547	-0.100819	-1.451416	0.242920	-0.397949
53472		16.331318	1.880795	1.741237	0.341018	-0.423116	-0.081683	-1.448975	0.229492	-0.395508
53473		12.815366	1.851118	2.895492	0.422166	0.155094	0.035838	-1.450928	0.227295	-0.401855
53474		8.010526	2.355108	2.479509	-0.101342	0.031470	0.195143	-1.457764	0.233887	-0.399902
53475		6.469356	1.445100	1.868554	-0.881050	-0.357823	0.427109	-1.458008	0.242676	-0.389404
53476		4.496309	0.717144	0.444958	-1.878424	-0.560872	0.515824	-1.456299	0.253906	-0.378906
53477		3.873593	-0.802118	-2.432677	-2.524486	-0.952476	0.500775	-1.456787	0.271484	-0.362061
53478		4.382981	-2.525991	-4.216061	-2.364823	-1.400715	0.506131	-1.466553	0.291504	-0.326172
53479		5.872725	-4.408649	-4.516098	-1.663668	-1.888448	0.503470	-1.471191	0.293457	-0.291748
53480		7.863628	-5.396526	-3.677797	-0.863894	-2.203407	0.437993	-1.476074	0.302246	-0.259766
53481		9.974887	-5.821744	-2.536411	-0.549973	-2.183000	0.308810	-1.489746	0.311035	-0.227783
53482		11.301863	-5.453316	-1.800717	-0.534326	-1.857542	0.161808	-1.492188	0.315430	-0.199707
53483		11.731610	-4.614155	-1.114879	-0.555260	-1.491743	0.050153	-1.494385	0.313232	-0.178223
53484		11.528531	-3.469707	-0.378449	-0.372688	-1.189588	-0.003316	-1.494629	0.310791	-0.163086
53485		11.057817	-2.517563	0.134552	-0.008490	-1.056736	0.009868	-1.499268	0.315186	-0.143799
53486		10.368027	-1.597518	0.560557	0.468235	-0.955283	-0.007913	-1.499268	0.315186	-0.137451
53487		9.218699	-0.240488	1.433534	0.567112	-0.891484	-0.010587	-1.499268	0.310791	-0.124268
53488		8.467041	0.167856	1.795173	0.407230	-1.033747	-0.008830	-1.506104	0.312988	-0.107178
53489		8.281086	-0.093877	1.754359	0.261342	-1.231928	0.099807	-1.508301	0.315186	-0.085693
53490		8.545461	-0.645694	1.673955	0.100050	-1.413789	0.205463	-1.510742	0.319580	-0.070801
53491		8.926105	-0.422278	1.205804	-0.215841	-1.476296	0.213593	-1.509033	0.323975	-0.042725
53492		9.227074	-0.501293	0.840427	-0.674952	-1.511786	0.202417	-1.505127	0.330566	-0.014893
53493		9.782478	-0.301575	0.108120	-1.032368	-1.436774	0.152743	-1.507324	0.328125	0.010986
53494		9.894281	-1.061517	-0.511551	-1.311951	-1.356632	0.076488	-1.511963	0.328125	0.032471
53495		10.254034	-1.223422	-1.231971	-1.327476	-1.237967	0.033727	-1.510010	0.334717	0.053955
53496		9.586236	-0.126065	-1.361066	-1.182739	-1.010913	-0.024576	-1.516846	0.336914	0.075439
53497		9.219212	-0.462079	-1.309290	-1.222924	-0.937574	-0.071579	-1.508057	0.330322	0.093018
53498		9.425085	-0.573088	-1.140808	-1.123889	-0.892013	-0.107929	-1.512695	0.330078	0.107910
53499		9.582977	-1.536527	-1.299121	-0.939559	-0.884351	-0.090500	-1.510742	0.334473	0.127197
53500		9.747554	-0.707111	-0.097348	-0.832971	-0.870715	-0.071044	-1.510498	0.325684	0.142578
53501		9.787642	-1.614564	-0.417883	-0.847727	-1.000738	0.036322	-1.508789	0.332275	0.166260
53502		9.586105	-1.713874	-0.319327	-0.701189	-1.026628	0.096690	-1.506836	0.332275	0.183594
53503		9.656033	-1.552273	-0.434118	-0.575986	-1.066333	0.157209	-1.509033	0.332275	0.205078
53504		9.804580	-1.370913	-0.923068	-0.428029	-1.036239	0.159362	-1.507080	0.336670	0.219971
53505		9.796996	-1.461848	-0.900172	-0.235263	-0.964627	0.143869	-1.500732	0.334229	0.237305
53506		10.017064	-1.399782	-0.600850	-0.082729	-0.908574	0.114790	-1.502930	0.338623	0.243652
53507		9.856988	-1.747819	-0.272945	-0.033378	-0.843189	0.090715	-1.498779	0.340820	0.263184
53508		9.487653	-1.095878	0.414959	-0.023143	-0.796637	0.050559	-1.496826	0.345215	0.278076
53509		9.142615	-0.925548	0.761256	-0.310865	-0.828561	0.011738	-1.499268	0.347412	0.291016
53510		9.024370	-0.974333	0.567830	-0.506518	-0.895681	0.000264	-1.494873	0.343018	0.310547
53511		8.835006	-1.034832	0.408598	-0.704155	-0.964532	-0.010018	-1.494873	0.338623	0.325684
53512		8.686570	-1.242079	-0.009851	-0.862928	-1.067594	-0.010934	-1.493164	0.343018	0.347168
53513		8.720361	-1.186037	-0.573081	-1.011853	-1.175111	-0.016491	-1.482422	0.343018	0.366699
53514		8.872495	-1.102920	-1.296257	-1.104309	-1.215922	-0.026876	-1.480225	0.336182	0.395020
53515		8.958925	-0.834894	-2.013486	-1.096400	-1.171623	-0.045260	-1.475830	0.333984	0.414551
53516		9.084794	-0.633647	-2.517960	-0.993102	-1.083997	-0.067112	-1.473877	0.331787	0.431885
53517		9.217011	-0.503032	-2.385458	-0.741829	-0.982278	-0.101708	-1.469238	0.320557	0.456055
53518		9.539677	-0.665077	-1.797268	-0.474293	-0.905921	-0.125292	-1.467285	0.324951	0.460205
53519		9.555609	-0.440239	-0.669766	-0.314935	-0.831705	-0.116823	-1.456543	0.324951	0.477539
53520		9.623653	-0.624521	0.220922	-0.350689	-0.815279	-0.122037	-1.458740	0.320557	0.486328
53521		9.894671	-0.853377	0.491150	-0.503861	-0.823846	-0.113743	-1.458740	0.320557	0.505615
53522		10.154787	-0.964004	0.172580	-0.722619	-0.853913	-0.097324	-1.452393	0.316162	0.518799
53523		10.543599	-0.896862	-0.798567	-0.929155	-0.878955	-0.088490	-1.452148	0.307129	0.538574
53524		10.661620	-0.566450	-1.468967	-1.003376	-0.881749	-0.080573	-1.443604	0.304932	0.560303
53525		10.531043	-0.205050	-1.340923	-0.914882	-0.884094	-0.079794	-1.439209	0.298340	0.571289
53526		10.160646	0.046264	-0.901875	-0.811954	-0.845389	-0.093360	-1.434814	0.296143	0.588623
53527		10.128971	-0.114970	-0.642250	-0.752585	-0.733867	-0.111464	-1.427979	0.287109	0.593262
53528		10.126758	-0.598104	-0.275077	-0.774768	-0.553407	-0.116587	-1.430176	0.280518	0.606201
53529		10.357302	-1.152345	0.308926	-0.866572	-0.405099	-0.098991	-1.432373	0.278320	0.621338
53530		10.519679	-1.691761	0.604866	-0.963565	-0.318170	-0.070465	-1.425781	0.276123	0.621582
53531		10.978538	-1.806716	0.525867	-1.043743	-0.268529	-0.041272	-1.432129	0.264893	0.632568
53532		11.600261	-1.753504	0.262157	-1.036328	-0.239697	-0.012792	-1.427734	0.260498	0.637207
53533		12.923127	-1.821729	0.108693	-0.919761	-0.217976	0.011782	-1.423340	0.260498	0.641357
53534		12.754073	-1.526558	0.270238	-0.736883	-0.153956	0.047136	-1.423340	0.258301	0.643555
53535		13.627062	-1.926433	-0.152934	-0.629138	-0.046843	0.050940	-1.416504	0.247070	0.652588
53536		14.162444	-2.590191	-0.112707	-0.425125	0.126398	0.055286	-1.425293	0.242676	0.648438
53537		13.902491	-2.677121	0.414401	-0.300184	0.202451	0.048643	-1.423096	0.249512	0.641846
53538		14.021248	-2.855467	0.726017	-0.146933	0.367010	-0.002801	-1.425293	0.247070	0.635254
53539		14.151956	-2.886159	0.614055	0.165523	0.659732	-0.065261	-1.433838	0.249512	0.622314
53540		14.169663	-2.520084	0.412522	0.550554	0.977143	-0.107819	-1.437988	0.247314	0.604980
53541		13.904002	-1.256867	1.274523	1.142105	1.345032	-0.156381	-1.448975	0.251709	0.581055
53542		13.167745	0.523505	1.984841	1.358385	1.755780	-0.239792	-1.450684	0.251709	0.546387
53543		12.380810	0.701054	0.952245	0.957685	2.109665	-0.356001	-1.470215	0.253906	0.511719
53544		11.984336	1.883042	1.496507	0.673194	2.731227	-0.487005	-1.482910	0.249756	0.464355
53545		10.311294	2.631401	0.329029	0.178665	3.014317	-0.556061	-1.499512	0.229736	0.419434
53546		9.249344	2.345684	-0.767370	-0.035541	3.096635	-0.493691	-1.507568	0.223145	0.369873
53547		9.747681	1.521100	-0.781369	-0.277102	3.012636	-0.415633	-1.520264	0.218750	0.326660
53548		10.338476	-0.101949	-1.487192	-0.449093	2.890235	-0.271007	-1.530518	0.212158	0.279297
53549		10.901819	-1.359165	-2.539048	-0.707476	2.776236	-0.075973	-1.541016	0.205566	0.236328
53550		11.307695	-2.371269	-3.099608	-0.595382	2.585651	0.139897	-1.538574	0.208008	0.203857
53551		11.356974	-1.983210	-2.810098	-0.251205	2.446783	0.286877	-1.542725	0.208008	0.167236
53552		11.586865	-2.415735	-2.515671	0.117205	2.396600	0.377849	-1.538086	0.210449	0.126221
53553		11.186949	-1.765325	-2.199250	0.734203	2.432571	0.446152	-1.535645	0.221680	0.082764
53554		11.111585	-1.104491	-2.064309	1.107593	2.380134	0.501303	-1.541992	0.226074	0.043701
53555		11.106803	-0.181552	-2.152881	1.399384	2.336861	0.476919	-1.535400	0.232910	0.004883
53556		11.369301	0.568182	-1.535185	1.424578	2.267537	0.438669	-1.532715	0.230713	-0.036133
53557		12.135089	0.953431	-1.008906	1.328662	2.198266	0.444756	-1.526123	0.239746	-0.070801
53558		12.039129	0.647894	-0.022850	1.175573	2.141554	0.437853	-1.519531	0.248535	-0.103271
53559		12.342923	0.050588	-0.250530	1.196132	2.090479	0.434788	-1.512695	0.248779	-0.137695
53560		11.429063	0.293114	-0.377991	1.366996	2.161934	0.424739	-1.510254	0.248779	-0.178711
53561		10.511902	0.800955	-0.228188	1.254678	2.187624	0.399429	-1.492676	0.253418	-0.215332
53562		10.024645	0.060388	-0.999124	1.353490	2.154278	0.459573	-1.483398	0.246826	-0.245361
53563		8.821992	-0.359028	-0.584443	1.342488	2.093608	0.371506	-1.478760	0.249023	-0.281982
